Study,S2-Drydown,S2-Drydown,S2-Drydown after treatment,S2-Drydown after treatment,S3-Girdled before treatment,S3-Girdled before treatment,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Logged before treatment,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S21-Partially logged,S21-Partially logged,S19-Warming before treatment,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S15-Warming,S15-Warming,S15-Warming,S15-Warming,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S16-Hardwood-high fert.,S16-Hardwood low fert.,S16-Pine high fert.,S16-Pine low fert.,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons
NaN,0.818063765,0.674154804,1.117714875,1.069217727,1.081796075,0.988610055,0.802473933,0.942188119,0.786593201,0.707957761,0.722434109,0.836143346,1.022059326,0.842783728,0.814428571,1.063466692,1.066476454,0.797946843,0.844884113,1.006258742,1.351377527,1.062968938,1.145059665,1.008687664,1.078209333,1.017398914,1.003765324,1.267143374,1.253659517,1.088190352,1.269890538,1.11010128,1.052649046,1.030343964,0.928822457,1.021472011,0.966533884,0.884874649,1.064714507,1.081461574,1.023823801,1.043274199,0.958398884,0.995390295,1.00103935,1.071309953,1.046296883,1.090250313,1.01984118,1.432722301,1.312520439,1.518859107,1.338565526,1.319372859,1.37267211,1.535046978,1.386836592,1.250351411,1.094628915,1.231679698,1.145615752,0.774941959,0.826808347,0.927658083,0.914143845,1.564691108,1.033671219,1.281848741,1.197337884,0.902920255,1.064194968,0.961652619,0.791415655,0.850404398,0.711288866,0.681143902,0.724378223,0.622343793,0.625078984,0.462793623,0.437067628,0.341783279,0.283074957,0.632441395,0.626098896,0.591722669,0.56728089,0.400858528,0.307130622,0.474366859,0.482445751,0.31277312,0.286756807,0.363284923,0.505456962
NaN,0.86344892,0.764997528,1.172048272,1.179451334,1.093938036,1.065794446,0.793474918,0.952676154,0.775707704,0.653662707,0.692722621,0.921893222,0.967475931,0.832464842,0.769565149,0.958083664,0.90790777,0.778845643,0.875277123,0.872175782,1.18630966,0.991778261,1.013468745,0.935430545,1.055006665,1.033615459,1.033486179,1.333970828,1.273931538,1.120791655,1.27072211,1.119319489,1.046684283,1.047309143,0.958277332,1.026092851,0.980417432,0.858283513,1.116787173,1.05808371,1.019782331,1.064589706,1.001900756,0.999658611,1.067857883,1.116859034,1.078424289,1.135033087,1.045288508,1.436096742,1.466371729,1.51588617,1.453632637,1.368773336,1.441387201,1.565550221,1.396409117,1.335073519,1.2045768,1.286871172,1.182547474,0.715634749,0.909817316,0.932497347,0.981375118,1.388347817,1.06675629,1.27065474,1.292150397,0.878166476,1.041711809,0.9118987,0.852674942,0.887285463,0.735126861,0.689018829,0.757932855,0.615312629,0.664374403,0.475827423,0.438150937,0.311414611,0.309729035,0.646704096,0.646711017,0.612876198,0.582251934,0.398063138,0.290904915,0.496459496,0.508364744,0.313313323,0.299154309,0.345616466,0.476374834
NaN,0.790301668,0.692186435,1.035957988,1.015606166,1.155507933,1.124258355,0.830938074,1.008756201,0.817750427,0.692467344,0.729356921,1.02693439,1.03224846,0.889251515,0.794460045,1.014288056,1.11054784,0.875128545,0.910601766,0.952232073,1.319569912,1.080416925,1.068314184,1.005757042,1.05638789,0.991309882,1.000715016,1.162409106,1.180905644,1.055413553,1.181007836,1.038065115,1.022886998,0.984876,0.897881842,0.958441546,0.924117159,0.800872875,0.984898969,1.036670028,0.962058688,0.917153253,1.024728004,0.989942336,1.039620571,1.100475136,1.031200876,1.109414258,0.982257055,1.473357038,1.441731498,1.529031191,1.364945725,1.375521267,1.442071321,1.603144553,1.405553535,1.283369828,1.176734036,1.290991802,1.226876537,0.8006589,0.875676917,0.957015283,0.866761099,1.458039981,1.0967417,1.30180092,1.250770218,0.871584246,1.072210306,0.972697556,0.753472198,0.882796863,0.702061475,0.676476528,0.756752153,0.640831812,0.595866558,0.46743669,0.453725189,0.323418301,0.315044478,0.707425068,0.653718804,0.625778685,0.5675689,0.394669287,0.309119182,0.501304607,0.509018682,0.317637636,0.285171493,0.345185693,0.493419617
NaN,0.809318939,0.677607508,1.021520347,0.981789679,1.146325594,1.107567839,0.828861705,0.983972614,0.804061231,0.711627249,0.745614963,0.972514984,1.113765039,0.925370121,0.858136956,1.078208386,1.080542883,0.835170081,0.864520029,0.97547246,1.365672423,1.097471548,1.148625142,1.05532527,1.095575062,1.031160835,1.035727643,1.242484846,1.271657518,1.149055509,1.331229969,1.168957207,1.092485924,1.054253507,0.937210194,1.048904913,1.017448965,0.848191232,1.08546331,1.061447766,1.029636883,1.098081251,1.13851933,1.063369281,1.081322369,1.063180343,1.047322668,1.10820135,1.018273733,1.399854635,1.405059895,1.508452551,1.335989739,1.396833412,1.457127185,1.449298043,1.294190735,1.424128372,1.253816315,1.315658093,1.237450696,0.686206493,0.889959348,0.9336275,0.933009027,1.435664922,1.095182061,1.332393626,1.279282658,0.910046947,1.053476097,0.94239059,0.822940058,0.918983277,0.715179172,0.6981496,0.774527456,0.641126552,0.633809755,0.476264339,0.478706561,0.351359867,0.313245804,0.641603879,0.659736977,0.644182148,0.574496656,0.404150519,0.300619664,0.482207425,0.51086708,0.317792616,0.30596681,0.388093477,0.452754804
NaN,0.837079331,0.728289514,1.12537411,1.122000487,1.078660325,1.007582919,0.811942496,0.96834085,0.781858695,0.677530258,0.712058828,0.921518826,1.018241934,0.813863307,0.757465247,0.990371082,0.959007367,0.803594332,0.862090588,0.97739492,1.306296718,1.078986668,1.098626473,1.020249035,1.080517428,1.00330717,0.970438616,1.333970828,1.273931538,1.120791655,1.27072211,1.119319489,1.046684283,1.047309143,0.958277332,1.026092851,0.980417432,0.858283513,1.116787173,1.05808371,1.019782331,1.064589706,1.001900756,0.999658611,1.067857883,1.116859034,1.078424289,1.135033087,1.045288508,1.397518139,1.32463823,1.519911463,1.301776542,1.246132551,1.404643837,1.54126139,1.34916174,1.443021967,1.228245253,1.332587929,1.23048655,0.741300161,0.877349008,0.987544186,0.91891261,1.292954261,1.089893863,1.294075153,1.361771202,0.903921602,1.113110855,0.97069375,0.849803925,0.873254688,0.772466385,0.715977876,0.773523752,0.605187616,0.639927616,0.465112659,0.470438291,0.340236822,0.32002421,0.656472621,0.642618642,0.617342405,0.586492044,0.413866624,0.324352023,0.484671235,0.509476011,0.302938125,0.315139455,0.36682587,0.457085323
NaN,0.855552187,0.713807145,1.155517797,1.187552312,1.133344838,1.054405448,0.811137027,0.9944069,0.836496013,0.755640829,0.79325758,0.909657245,1.010010107,0.850284192,0.82300501,1.073190439,1.003171906,0.815050084,0.854105582,0.92569462,1.256486707,1.063291052,1.081042525,0.954438221,1.03597169,1.001247088,0.965481699,1.211151598,1.267141864,1.128268286,1.221918083,1.074246515,1.034880803,0.995404869,0.911793256,0.97730244,0.940810453,0.819614563,0.971544765,1.04249891,0.984869716,0.974366583,1.08120458,1.024053742,1.077864125,1.123326243,1.054546955,1.146827248,1.042327813,1.319621221,1.332445133,1.439339371,1.269871034,1.116106222,1.298168797,1.450852156,1.255186475,1.228074759,1.151268241,1.262918263,1.108078482,0.795929117,0.882871716,0.932497347,0.871282686,1.547567469,1.017500366,1.297301321,1.270954174,0.879273847,1.107847419,0.96981748,0.795007935,0.87942574,0.720960856,0.663664087,0.793297838,0.606480317,0.60416286,0.466608571,0.430883387,0.334027648,0.306909618,0.663892806,0.650539897,0.620054269,0.559939609,0.386708382,0.303331936,0.473773928,0.501783057,0.318714409,0.300232822,0.352299918,0.488757728
NaN,0.840543665,0.704141987,1.081042178,1.067525524,1.060224488,1.000649787,0.794292914,0.915203461,0.761763234,0.709103655,0.721515637,0.823318009,1.025281641,0.841249278,0.789429933,1.019849829,0.990272325,0.77996707,0.841760641,0.901154002,1.253179086,1.041580783,1.068371549,0.979010466,1.025227473,0.972733052,0.965653772,1.14664805,1.187545519,1.080438085,1.254680792,1.095276749,1.05813361,1.021105717,0.916526146,0.980140376,0.955281339,0.849850931,1.013964129,1.052444441,1.026585144,1.02370251,0.961556022,0.98838544,1.014935221,1.062682484,1.027145534,1.089179932,0.998194268,1.270422076,1.272069863,1.438239949,1.235936971,1.116106222,1.298168797,1.450852156,1.255186475,1.104851489,1.106625849,1.229839428,1.107122666,0.80231878,0.833445907,0.925628255,0.884162862,1.445721114,1.146207295,1.314000605,1.30310706,0.840878394,1.118300604,0.957557062,0.845428036,0.870836978,0.754556409,0.651331053,0.794563898,0.654662973,0.655324851,0.485663888,0.463313609,0.318995828,0.301599158,0.613791336,0.610351522,0.623787158,0.606037604,0.361198095,0.282320024,0.47752487,0.512468455,0.310664962,0.299256505,0.330651992,0.470345871
NaN,0.806019834,0.695182245,1.077826,1.105571298,1.024121734,0.972286502,0.758420915,0.912056495,0.732424916,0.625566919,0.661554382,0.810163126,0.97881319,0.838676177,0.781494864,0.980035373,0.987615134,0.791420876,0.86656433,0.931634709,1.274033313,1.051942886,1.089071863,0.95350942,1.021535099,0.976937025,0.946726586,1.329116356,1.226559264,1.083894799,1.295836125,1.160488946,1.057162892,1.099118556,0.968313371,1.052837149,1.006234921,0.906954259,1.165387566,1.063345882,1.004310425,1.048170606,1.090174103,1.018788334,1.074199703,1.087079109,1.024545017,1.067866752,1.030389756,1.330169877,1.293746811,1.393762152,1.298478418,1.277813655,1.28089504,1.33808241,1.224240116,1.302782898,1.102173589,1.214697667,1.170566859,0.715634749,0.890993848,0.932377098,0.847151407,1.316012092,1.137812686,1.345349257,1.298718857,0.872113851,1.109481384,0.919177639,0.777028728,0.86615273,0.782900659,0.677053679,0.802331875,0.602248719,0.668050285,0.474455719,0.460716388,0.327638333,0.31417924,0.631892581,0.621675705,0.607968492,0.610298298,0.389426888,0.302239662,0.469097574,0.49607146,0.304840399,0.304535978,0.344963531,0.518800321
NaN,0.786956954,0.674090511,1.044789867,1.032449081,1.073165773,1.011869428,0.76407463,0.937016744,0.774782465,0.678398321,0.691869392,0.824698838,0.98377562,0.83890877,0.801749404,0.973034978,0.958263423,0.843335624,0.858048437,0.947397185,1.265208468,1.076857715,1.097527771,1.024150766,1.083240142,1.028269976,0.991953278,1.223266479,1.266032833,1.120902459,1.268045181,1.163220821,1.107735416,1.057966194,0.92181227,1.029473492,1.025595188,0.849899623,1.040196014,1.056194987,1.045498956,1.115282178,1.046331383,1.043402465,1.074938499,1.092305575,1.102399781,1.177904636,1.032997295,1.587512836,1.496336632,1.705849983,1.405968216,1.461397767,1.529684634,1.684028156,1.457826832,1.375876218,1.200057542,1.349521747,1.246277792,0.744650035,0.854354493,0.957015283,0.866761099,1.279809635,1.026120292,1.298211414,1.267539795,0.89574394,0.996901671,0.851640132,0.853283961,0.869759205,0.743209657,0.702922284,0.740715159,0.626173515,0.658062762,0.460768387,0.449016738,0.339870339,0.280172487,0.605619426,0.65834255,0.615625759,0.587707271,0.40032303,0.280349271,0.478519252,0.495151216,0.306025991,0.294679751,0.36363673,0.45263634
NaN,0.774384711,0.650610255,0.992027472,0.983572661,1.069111756,1.006556471,0.805230629,0.951972671,0.760361797,0.674007132,0.681587271,0.803582065,0.995022493,0.835006657,0.753257683,0.894440083,0.903348154,0.793723096,0.846441689,0.918234355,1.239477769,1.030745424,1.047238098,0.999092904,1.041774465,0.991922966,0.980811409,1.223331176,1.21320061,1.065853234,1.172900356,1.055581145,1.010424079,1.007581657,0.902600187,0.980575128,0.934084649,0.816178426,1.027901402,1.046559951,1.002807925,0.963592249,0.911329272,0.955462151,0.978924439,1.041065014,1.004406081,1.053647574,0.940666986,1.319621221,1.332445133,1.439339371,1.269871034,1.308909827,1.413731231,1.585244331,1.356282548,1.228074759,1.151268241,1.262918263,1.108078482,0.82234253,0.854246507,0.938874059,0.82834239,1.555181649,1.122015232,1.353134544,1.288875087,0.859279914,1.091402588,0.968496512,0.816674183,0.870550394,0.749988565,0.675844266,0.762581317,0.636672164,0.654212555,0.474092349,0.452860208,0.33636572,0.323729465,0.650766777,0.617213075,0.64353363,0.585239338,0.39040182,0.314249661,0.48724561,0.482298008,0.325534609,0.296751353,0.365571797,0.485140453
NaN,0.802242955,0.693406501,1.076059834,1.027520791,1.050817928,0.998305449,0.800575416,0.986390405,0.7748951,0.684012067,0.713130679,0.833137475,1.033123784,0.890072853,0.803278919,1.031098616,1.052052567,0.838254743,0.857572811,0.916391706,1.226476748,1.014565082,1.055054372,0.999542502,1.027709355,0.957630707,0.957008776,1.262926169,1.193908695,1.073278407,1.304793378,1.141232105,1.070202304,1.074350133,0.96325151,1.029072466,0.995497525,0.889946416,1.13692062,1.07718744,0.982920211,1.010437879,1.063806146,0.997203961,1.036620813,1.032367386,0.966570011,1.087386359,0.952826835,1.454066265,1.471747169,1.509605646,1.372670865,1.357511465,1.472094066,1.582777436,1.413508502,1.357861768,1.225041758,1.332376776,1.253331311,0.703332388,0.875676917,0.98071043,0.89106674,1.247292059,1.073845,1.304504963,1.294281921,0.866477536,1.066299521,0.878051702,0.768795485,0.850493099,0.731261467,0.650003904,0.741015958,0.616444805,0.647914808,0.468164728,0.483955392,0.319291757,0.285244482,0.649766652,0.593803219,0.63182709,0.609541187,0.387067967,0.298010881,0.485320126,0.487816293,0.312061733,0.301568531,0.349282788,0.514249207
NaN,0.785981476,0.689021728,1.04917553,1.0032677,1.050275223,1.005245945,0.812755698,0.967158244,0.80700524,0.701163253,0.700845753,0.919852355,1.131263515,0.93602705,0.835359793,1.067982236,1.079724924,0.828149586,0.849727635,0.922053938,1.226456347,1.042283522,1.049525762,1.007419834,1.038795793,0.99084685,0.993808864,1.231348611,1.252922177,1.091413731,1.167388855,1.09170818,1.060131207,1.002601873,0.897668574,0.952055025,0.963552718,0.891706938,1.044237475,1.038608102,0.975081407,0.96026342,1.044005192,0.994498189,0.998437264,1.018297315,0.979234133,1.099269237,1.067177821,1.363139308,1.413949136,1.476575105,1.311768193,1.294070886,1.463962872,1.577994566,1.329905219,1.272950756,1.17693227,1.303224046,1.197723498,0.795929117,0.865456085,0.938874059,0.82834239,1.416734992,1.113069444,1.366797023,1.236180304,0.918788552,1.119845351,0.943339405,0.842592766,0.922687721,0.758723074,0.713679072,0.798700947,0.600221836,0.659888405,0.49049808,0.464838138,0.351826594,0.328982825,0.651969506,0.653246013,0.651091971,0.593786491,0.43429363,0.320455194,0.493282957,0.500682793,0.309602402,0.295110552,0.375847102,0.519411734
NaN,0.828008213,0.71234073,1.064550343,1.027459506,1.076585356,1.020583177,0.820637274,1.00339353,0.73633433,0.691649083,0.712455038,0.852748707,1.031437816,0.876015973,0.767097226,1.016954315,1.018306786,0.832303124,0.872432211,0.936497438,1.262427554,1.05380959,1.055594558,0.951472017,1.049980734,0.988244328,1.041098402,1.229038067,1.302737629,1.150311231,1.173783386,1.092037145,1.06244203,1.048224376,0.94914491,1.004675687,0.972797166,0.80960976,1.046432416,1.065455619,0.96655938,0.914577796,0.967638436,0.953116025,0.950288857,0.962307269,0.900228979,1.009417269,0.857459678,1.468233584,1.434467027,1.609104925,1.352265589,1.368773336,1.441387201,1.565550221,1.396409117,1.281342471,1.196331149,1.304862222,1.157340996,0.774941959,0.826808347,0.91569505,0.916315673,1.375633924,1.111884222,1.334456121,1.265165896,0.920940802,1.045972237,0.954122969,0.864405836,0.875278122,0.765604872,0.696488964,0.689641551,0.607217165,0.649906315,0.467705152,0.459801907,0.346994232,0.297434517,0.640040027,0.624210927,0.634367488,0.587186825,0.410161041,0.280243453,0.467132315,0.498535744,0.323050303,0.299449479,0.365486684,0.436759891
NaN,0.805074827,0.676113994,1.089004633,1.006090275,1.128564047,1.089502666,0.837235954,1.013464806,0.835595059,0.741254402,0.786729044,0.903773372,1.09805247,0.905985037,0.824371402,0.996266234,1.045325415,0.792154664,0.815232254,0.861402772,1.157077336,0.966712976,0.969810071,0.934716557,0.972039543,0.942308586,1.000111352,1.206744079,1.22002207,1.091125297,1.246067556,1.113758152,1.045241244,1.044646626,0.921342467,1.002775055,0.965584965,0.866092506,1.058089865,1.057678566,1.011010027,1.00791401,1.046274761,1.007299437,1.020962742,1.034347122,0.975828206,1.024726989,0.983966762,1.587512836,1.496336632,1.705849983,1.405968216,1.398704033,1.492727943,1.634053631,1.383818004,1.443021967,1.228245253,1.332587929,1.23048655,0.738719645,0.83562028,0.88115888,0.82331438,1.606876094,1.014739274,1.324190627,1.275273174,0.911733562,1.083278543,1.058298978,0.842507802,0.9097088,0.732049972,0.689504595,0.765274479,0.648125202,0.635642058,0.484396632,0.435708738,0.345927879,0.291351238,0.666495001,0.632633913,0.622538728,0.590620382,0.401908704,0.309983626,0.506620081,0.507037183,0.319592991,0.289748126,0.374699131,0.510410644
NaN,0.764559903,0.661215209,1.002804896,0.987578401,1.035899813,0.974809931,0.779422671,0.954075028,0.778925142,0.671127602,0.685239316,0.797441951,0.982310234,0.84659701,0.782489654,0.916511383,0.938189835,0.793339098,0.870164274,0.977403773,1.340300597,1.07439755,1.138931338,1.025959516,1.096781971,1.036303056,1.035573342,1.250693954,1.258488614,1.11882613,1.22555809,1.097091903,1.045537052,0.999083473,0.912663203,0.970025164,0.955899294,0.889914509,1.003264302,1.035379736,0.976627621,0.977269152,1.104197942,1.034598503,1.081847465,1.124398015,1.046694494,1.165220213,1.131730311,1.587512836,1.496336632,1.705849983,1.405968216,1.375521267,1.442071321,1.603144553,1.405553535,1.384946452,1.219837585,1.35121812,1.204258231,0.868477983,0.969917225,0.91569505,0.887654122,1.314235185,1.119802471,1.218674154,1.236077189,0.897178281,1.016589903,0.942045804,0.839978707,0.842331939,0.74760595,0.71842747,0.820930478,0.600546184,0.656243777,0.44891374,0.464275894,0.354633194,0.295643697,0.657386707,0.665873921,0.592676193,0.573384544,0.415140015,0.290942601,0.4827687,0.501808404,0.309101078,0.285663292,0.362919153,0.513022464
NaN,0.846376939,0.736088043,1.09264034,1.054386134,1.045608021,1.006901593,0.798097714,0.971828052,0.796397031,0.707714223,0.708204266,0.849631415,1.025650715,0.871498114,0.830958019,1.039161504,1.046922975,0.795181182,0.862557643,0.933401825,1.277078091,1.038738404,1.12606765,1.015547903,1.14731109,1.065708753,1.045352658,1.215004005,1.290706332,1.137234688,1.260856577,1.173982191,1.123176005,1.086889519,0.972568925,1.04964938,1.035599656,0.968927262,1.065945158,1.064129498,0.98119647,0.974524884,1.04268095,0.996110963,0.988887312,0.98322656,0.913754767,1.060193157,0.987942111,1.251695648,1.224227788,1.4307546,1.211101873,1.2676802,1.319208942,1.381838853,1.19726831,1.149458017,1.087535051,1.215263194,1.141418994,0.814663651,0.878452199,0.927658083,0.866761099,1.428136877,1.069100837,1.32620035,1.228503078,0.915607941,1.028395046,0.960724103,0.807523909,0.886834616,0.753690937,0.678286912,0.728506671,0.611323,0.659969358,0.475145845,0.471899944,0.317709875,0.298887374,0.664273744,0.649722465,0.632051397,0.572979487,0.408203667,0.294586538,0.480792596,0.483670851,0.305341227,0.296755593,0.365305308,0.48654935
NaN,0.791227262,0.679783272,1.034272212,1.016288324,1.085269608,1.013064715,0.780348845,0.997687489,0.784284022,0.692685242,0.741384233,0.89005325,1.054433477,0.886319251,0.810251651,1.009763156,1.040307472,0.811812866,0.836308325,0.942815805,1.277483059,1.087160149,1.093746614,0.99291812,1.077990411,0.9969346,0.975448469,1.333970828,1.273931538,1.120791655,1.27072211,1.119319489,1.046684283,1.047309143,0.958277332,1.026092851,0.980417432,0.858283513,1.165387566,1.063345882,1.004310425,1.048170606,1.090174103,1.018788334,1.074199703,1.087079109,1.024545017,1.067866752,1.030389756,1.433231524,1.342747071,1.55493829,1.337503281,1.277813655,1.28089504,1.33808241,1.224240116,1.302782898,1.102173589,1.214697667,1.170566859,0.814663651,0.890993848,0.976929357,0.886442483,1.386733442,0.979377026,1.291845094,1.30941635,0.953705035,1.109398872,0.916029966,0.753989104,0.843844406,0.758112329,0.695081632,0.829030624,0.629521091,0.67208557,0.466254592,0.438514524,0.349848539,0.29639478,0.645367053,0.664441902,0.605358578,0.561849219,0.41581283,0.316337865,0.485334264,0.495584822,0.309635831,0.300394576,0.371155623,0.485568736
NaN,0.805946132,0.691041023,1.038693534,0.999460872,1.072629135,1.003047539,0.78375183,0.909659832,0.785408585,0.730253062,0.732157702,0.904742518,0.961325473,0.80461448,0.737947601,0.971565149,1.067577833,0.744567444,0.819605917,0.905796719,1.245229488,1.002226368,1.040116965,0.990734798,1.038216267,0.991985686,1.081261201,1.251955843,1.301116175,1.167730967,1.250720411,1.176727056,1.11036865,1.090800736,0.969778069,1.019770769,1.021730982,0.932810715,1.092634976,1.050455731,1.002549172,1.010916514,1.06852529,1.017671678,1.024735798,1.035333998,0.968561907,1.041161694,1.068363519,1.312317688,1.349880787,1.47544724,1.276714536,1.309485391,1.399903304,1.417587048,1.236770071,1.272950756,1.17693227,1.303224046,1.197723498,0.868477983,0.936480218,0.943623726,0.87080711,1.508319087,1.038600642,1.295831937,1.358720926,0.899732423,1.053609857,0.99663046,0.844123094,0.871332463,0.774041312,0.667785142,0.788541668,0.616266501,0.638790562,0.458409914,0.46989136,0.338356889,0.28606685,0.642397766,0.621549093,0.604257182,0.609678374,0.397318826,0.296185064,0.48910549,0.475551583,0.306858547,0.308133585,0.353510577,0.446476848
NaN,0.775094407,0.659894172,1.000832266,0.987147747,1.045460807,1.014329243,0.798528043,0.910414321,0.760913545,0.645407276,0.658482919,0.867916735,0.938321331,0.806985841,0.733411915,0.87907695,0.958555753,0.798504262,0.854893762,0.90673253,1.222604043,1.013968013,1.044926755,0.991877198,1.044301566,0.98175917,0.963510546,1.251955843,1.301116175,1.167730967,1.250720411,1.176727056,1.11036865,1.090800736,0.969778069,1.019770769,1.021730982,0.932810715,1.092634976,1.050455731,1.002549172,1.010916514,1.06852529,1.017671678,1.024735798,1.035333998,0.968561907,1.041161694,1.068363519,1.319621221,1.332445133,1.439339371,1.269871034,1.252757801,1.379575936,1.538201273,1.287428773,1.24043574,1.127371258,1.271956681,1.120376157,0.891998305,0.947122254,0.925628255,0.857370016,1.252222574,1.11917473,1.303581843,1.272138575,0.876593973,1.120399365,1.014329649,0.792836794,0.862555784,0.738466799,0.680668121,0.772337812,0.627309803,0.614072091,0.465843257,0.432649995,0.322478462,0.295394676,0.668688248,0.643755976,0.596137223,0.598317121,0.399520612,0.297561911,0.521117918,0.497945195,0.308695181,0.308676082,0.352660783,0.511574944
NaN,0.796812099,0.661466766,0.999332172,0.988557754,1.063899595,0.993753317,0.797629926,0.938000086,0.779128036,0.646058573,0.670372535,0.908752475,0.998900975,0.806406814,0.749552862,0.948024552,0.921283564,0.822955148,0.880769554,0.913173945,1.275574727,1.094597473,1.139113017,1.011509691,1.133675538,1.050525146,1.01286967,1.273054651,1.346182496,1.174418338,1.270846588,1.148440211,1.106840794,1.071904843,0.976719394,1.046577734,1.006591237,0.877753111,1.111048801,1.086840011,1.008290579,1.027183846,1.042839461,1.014438338,1.006984346,1.042744548,0.994022732,1.02573403,1.005305135,1.270422076,1.272069863,1.438239949,1.235936971,1.116106222,1.298168797,1.450852156,1.255186475,1.206368931,1.119151807,1.250333082,1.192659704,0.744650035,0.872403905,0.922075767,0.831994213,1.511488455,1.132224682,1.224267317,1.256227032,0.885025874,1.114058168,0.948743275,0.792594555,0.866003845,0.71168648,0.688736325,0.75990594,0.60909732,0.645291314,0.455427079,0.441426897,0.339120565,0.302473471,0.658198769,0.60639244,0.590035749,0.567616603,0.401578604,0.290246754,0.490308565,0.482142362,0.295723583,0.282272203,0.377911085,0.464260877
NaN,0.772391108,0.672613802,1.041348924,0.990719068,1.142583868,1.10427419,0.83201463,1.002321424,0.793962304,0.713779618,0.742485446,0.998290743,1.160359929,0.975387529,0.827738326,1.101385214,1.123530108,0.813884598,0.866191499,0.99272147,1.351868386,1.085813467,1.140682691,1.024149167,1.145457985,1.101133086,1.078250395,1.14664805,1.187545519,1.080438085,1.254680792,1.095276749,1.05813361,1.021105717,0.916526146,0.980140376,0.955281339,0.849850931,1.011222516,1.045749474,0.983310453,0.957411359,1.022265259,0.984362135,0.994761039,1.017326678,0.986580497,1.081917306,0.982874731,1.421865557,1.382911079,1.605786106,1.308036122,1.116106222,1.298168797,1.450852156,1.255186475,1.292451429,1.135141607,1.254419323,1.144777554,0.813898795,0.909817316,0.922923448,0.945744948,1.352430366,1.076094522,1.308430157,1.273877654,0.900205287,1.068506288,0.942563845,0.815866914,0.882923881,0.80081931,0.707585216,0.789018716,0.61771183,0.659607009,0.462168568,0.424207029,0.346109349,0.301654132,0.615659686,0.63163954,0.624133513,0.595475864,0.407508461,0.306321454,0.466228677,0.503388236,0.312016593,0.30257144,0.354011248,0.473218991
NaN,0.767759715,0.656680215,1.027101909,0.992319943,1.177463312,1.118136822,0.851071915,1.029502515,0.835330283,0.733697589,0.775575194,1.01216582,1.010337446,0.882052716,0.787182785,0.971677283,1.073813041,0.784731743,0.814770066,0.928672903,1.240715594,1.027029594,1.037683844,0.977893439,1.005645265,0.951311477,0.946509273,1.246142536,1.211690599,1.08199398,1.249779503,1.137443812,1.056004175,1.048507208,0.922221525,0.995308102,0.981071142,0.940378956,1.044237475,1.038608102,0.975081407,0.96026342,1.044005192,0.994498189,0.998437264,1.018297315,0.979234133,1.099269237,1.067177821,1.282307602,1.247959349,1.418903901,1.245474825,1.283395731,1.406318909,1.525460612,1.323968001,1.235872358,1.140846478,1.239976784,1.226509239,0.82234253,0.875676917,0.898232196,0.831994213,1.549270374,1.018078623,1.327548882,1.303687211,0.893763064,1.035485338,0.94225561,0.795894345,0.833606682,0.758769966,0.690441339,0.731715441,0.60292544,0.639840192,0.47566638,0.439898048,0.331665469,0.290314853,0.62471027,0.632871337,0.616932058,0.608771814,0.405493613,0.289957909,0.46558618,0.509869054,0.312512956,0.30089446,0.372764354,0.47849906
